,country,year,World bank region,"World bank, 4 income groups 2017",Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Population density (people per sq. km of land area),Rural population (% of total population),Urban population (% of total),Rural population,Urban population,Urban population growth (annual %),Urban population 5 years in the future
4725,Myanmar,1984,East Asia & Pacific,Lower middle income,6543067.97751904,226942277.804441,37756446.0,2.17955152659565,57.77220369066928,75.9414,24.0586,28672774.0,9083672.0,2.268540512730147,10155789
4726,Myanmar,1985,East Asia & Pacific,Lower middle income,6884359.22296319,209911267.216033,38546211.0,2.07015911560683,58.9806454080852,75.92,24.08,29264283.0,9281928.0,2.1590767690198445,10366471
4727,Myanmar,1986,East Asia & Pacific,Lower middle income,0.0,138629525.04018402,39307611.0,1.9560357005858302,60.14568503840622,75.814,24.186,29800672.0,9506939.0,2.3952669191530096,10617048
4728,Myanmar,1987,East Asia & Pacific,Lower middle income,294390.643910555,118481511.333519,40042444.0,1.8521827298379498,61.27007375218043,75.708,24.291999999999998,30315334.0,9727110.0,2.289487952014674,10865506
4729,Myanmar,1988,East Asia & Pacific,Lower middle income,30292075.9292703,77261571.5177321,40753329.0,1.75975380564363,62.35781895522845,75.602,24.398000000000003,30810332.0,9942997.0,2.1951651726445887,11114146
4730,Myanmar,1989,East Asia & Pacific,Lower middle income,1429216.84475892,85671662.286301,41445433.0,1.68401649683521,63.41682682008752,75.49600000000001,24.504,31289644.0,10155789.0,2.117540345249985,11366175
4731,Myanmar,1990,East Asia & Pacific,Lower middle income,776929.037229643,107799918.694033,42123003.0,1.62162864505653,64.45359580132815,75.39,24.61,31756532.0,10366471.0,2.053276801029257,11623483
4732,Myanmar,1991,East Asia & Pacific,Lower middle income,156617.387591956,98796949.5958012,42782387.0,1.5532518178497499,65.46253787067356,75.1836,24.8164,32165339.0,10617048.0,2.3884355331479834,11937915
4733,Myanmar,1992,East Asia & Pacific,Lower middle income,57566.0627523585,95527449.25059891,43422423.0,1.48494674711256,66.44187501912661,74.9772,25.0228,32556917.0,10865506.0,2.3132173111666354,12259312
4734,Myanmar,1993,East Asia & Pacific,Lower middle income,0.0,97566936.3199638,44052710.0,1.4410904818480301,67.4062949475166,74.77080000000002,25.2292,32938564.0,11114146.0,2.2625527171906734,12580721
4735,Myanmar,1994,East Asia & Pacific,Lower middle income,0.0,99098923.0179541,44686091.0,1.4275418398498703,68.37544909263396,74.5644,25.4356,33319916.0,11366175.0,2.242312819793297,12892186
4736,Myanmar,1995,East Asia & Pacific,Lower middle income,19547.4411616293,93074061.16473241,45329862.0,1.4303730719414898,69.36050127000642,74.358,25.642,33706379.0,11623483.0,2.238560878073358,13186484
4737,Myanmar,1996,East Asia & Pacific,Lower middle income,266796.766620653,117900696.639644,45991828.0,1.44977079265371,70.37339413042812,74.04339999999998,25.9566,34053913.0,11937915.0,2.669202126588684,13518758
4738,Myanmar,1997,East Asia & Pacific,Lower middle income,529206.057666367,114414110.729677,46664455.0,1.4519011427809398,71.40259968785384,73.7288,26.2712,34405143.0,12259312.0,2.6566341877796584,13834055
4739,Myanmar,1998,East Asia & Pacific,Lower middle income,158438.322951613,122626530.17591299,47321204.0,1.39757426125058,72.40750986932704,73.4142,26.5858,34740483.0,12580721.0,2.5879751347221123,14137916
4740,Myanmar,1999,East Asia & Pacific,Lower middle income,75397.0366859528,187555191.22413,47925630.0,1.2691951811731799,73.3323591516969,73.0996,26.9004,35033444.0,12892186.0,2.4455828575580973,14439360
4741,Myanmar,2000,East Asia & Pacific,Lower middle income,162585.604914265,549726962.412819,48453000.0,1.09438215392734,74.1393028735808,72.785,27.215,35266516.0,13186484.0,2.2570974213233708,14745693
4742,Myanmar,2001,East Asia & Pacific,Lower middle income,103671.6761785,539623029.675846,48894203.0,0.9064585471704408,74.81440003672306,72.351,27.649,35375445.0,13518758.0,2.4885836875426577,15111944
4743,Myanmar,2002,East Asia & Pacific,Lower middle income,273087.963623386,453994674.039709,49261313.0,0.748020542737572,75.3761254093093,71.917,28.083000000000002,35427258.0,13834055.0,2.305510339275816,15484636
4749,Namibia,1972,Sub-Saharan Africa,Upper middle income,15080823.912476901,0.0,829806.0,3.12084148286672,1.007914586597675,77.1644,22.8356,640315.0,189491.0,4.3179544584617995,229997
4750,Namibia,1973,Sub-Saharan Africa,Upper middle income,45903862.710329704,0.0,855965.0,3.10375489247275,1.0396883236769547,76.8926,23.1074,658174.0,197791.0,4.286938765693152,237789
4751,Namibia,1974,Sub-Saharan Africa,Upper middle income,83034449.4594218,0.0,881530.0,2.94295467019437,1.07074056529291,76.6208,23.3792,675435.0,206095.0,4.112630988633371,245690
4752,Namibia,1975,Sub-Saharan Africa,Upper middle income,32337685.313366402,0.0,905647.0,2.6990571238195495,1.1000340098871602,76.34899999999999,23.651,691452.0,214195.0,3.854958753659756,253859
4753,Namibia,1976,Sub-Saharan Africa,Upper middle income,38708587.7055574,0.0,928228.0,2.46277868691294,1.1274617692429156,76.066,23.934,706066.0,222162.0,3.652003040792504,261984
4754,Namibia,1977,Sub-Saharan Africa,Upper middle income,29052881.7462576,0.0,949734.0,2.29045531226553,1.153583791859491,75.783,24.217,719737.0,229997.0,3.4659419881140163,270382
4755,Namibia,1978,Sub-Saharan Africa,Upper middle income,23406410.441368397,0.0,970569.0,2.17005520669873,1.1788907918230511,75.5,24.5,732780.0,237789.0,3.3317460467783824,279587
4756,Namibia,1979,Sub-Saharan Africa,Upper middle income,53677634.0107074,0.0,991365.0,2.12002838979764,1.2041504208723537,75.217,24.783,745675.0,245690.0,3.2686852830512683,290310
4757,Namibia,1980,Sub-Saharan Africa,Upper middle income,89850842.2034746,0.0,1012761.0,2.13527621872579,1.2301388332179426,74.934,25.066,758902.0,253859.0,3.2708416115033154,303048
4758,Namibia,1981,Sub-Saharan Africa,Upper middle income,55926785.08190171,0.0,1034446.0,2.1185753153672002,1.2564782761845763,74.67399999999999,25.326,772462.0,261984.0,3.150443842084015,318095
4759,Namibia,1982,Sub-Saharan Africa,Upper middle income,30715184.173038397,0.0,1056758.0,2.13397131059679,1.2835792976958302,74.414,25.586,786376.0,270382.0,3.155234071168336,335269
4760,Namibia,1983,Sub-Saharan Africa,Upper middle income,28063714.693946697,0.0,1081740.0,2.3365124983034904,1.31392340487556,74.154,25.846,802153.0,279587.0,3.3477740380161576,353873
4761,Namibia,1984,Sub-Saharan Africa,Upper middle income,39769636.5651296,0.0,1112044.0,2.7628907590881098,1.350731819893355,73.89399999999999,26.105999999999998,821734.0,290310.0,3.763580327507817,372865
4762,Namibia,1985,Sub-Saharan Africa,Upper middle income,43870366.8721622,0.0,1149389.0,3.3030733444256697,1.3960925068930754,73.634,26.366,846341.0,303048.0,4.294189124352804,391456
4763,Namibia,1986,Sub-Saharan Africa,Upper middle income,9550017.69185345,0.0,1194769.0,3.87223644230743,1.451212816868904,73.376,26.624000000000002,876674.0,318095.0,4.845887149950543,411804
4764,Namibia,1987,Sub-Saharan Africa,Upper middle income,27250503.6724602,0.0,1247186.0,4.29369522958651,1.5148805402713503,73.118,26.881999999999998,911917.0,335269.0,5.258311437566444,431686
4765,Namibia,1988,Sub-Saharan Africa,Upper middle income,619079217.871177,0.0,1303879.0,4.4453854233925005,1.5837420592986675,72.86,27.14,950006.0,353873.0,5.400489702325842,451473
4766,Namibia,1989,Sub-Saharan Africa,Upper middle income,500259455.16501,0.0,1360921.0,4.28180086418526,1.6530274872766584,72.602,27.398000000000003,988056.0,372865.0,5.227833213341528,471818
4767,Namibia,1990,Sub-Saharan Africa,Upper middle income,175757476.568923,0.0,1415447.0,3.92837058391561,1.7192568839655529,72.344,27.656,1023991.0,391456.0,4.865669702817341,493171
4768,Namibia,1991,Sub-Saharan Africa,Upper middle income,23332565.896801602,0.0,1466152.0,3.5195899313157004,1.7808451456959271,71.9126,28.0874,1054348.0,411804.0,5.067438713514054,517135
4769,Namibia,1992,Sub-Saharan Africa,Upper middle income,23852396.7307334,0.0,1513689.0,3.1908436216034,1.8385854316219072,71.4812,28.5188,1082003.0,431686.0,4.7150964107733015,542105
4770,Namibia,1993,Sub-Saharan Africa,Upper middle income,10374272.942978099,0.0,1559480.0,2.98027145619795,1.8942049581556923,71.0498,28.9502,1108007.0,451473.0,4.481709829707771,567329
4771,Namibia,1994,Sub-Saharan Africa,Upper middle income,16106161.6447941,0.0,1605828.0,2.92870790478498,1.9505010385161967,70.61840000000002,29.3816,1134010.0,471818.0,4.407774760057763,591706
4772,Namibia,1995,Sub-Saharan Africa,Upper middle income,20960197.2472653,0.0,1654214.0,2.9686460137323,2.009272552806423,70.187,29.813000000000002,1161043.0,493171.0,4.426265188079778,614424
4773,Namibia,1996,Sub-Saharan Africa,Upper middle income,10246851.5484634,0.0,1705309.0,3.0420354441178,2.071334523679384,69.675,30.325,1188174.0,517135.0,4.7447992393084695,635527
4774,Namibia,1997,Sub-Saharan Africa,Upper middle income,19655059.620885897,0.0,1757969.0,3.04128394463211,2.1352974043168262,69.163,30.837,1215864.0,542105.0,4.7155747335358384,654876
4775,Namibia,1998,Sub-Saharan Africa,Upper middle income,3310095.52879447,0.0,1809719.0,2.90124191737557,2.1981549636215667,68.65100000000001,31.349,1242390.0,567329.0,4.547967274890841,673125
4776,Namibia,1999,Sub-Saharan Africa,Upper middle income,2982870.05640908,0.0,1857149.0,2.5870931486425,2.2557652831930426,68.139,31.861,1265443.0,591706.0,4.207050754183948,691326
4777,Namibia,2000,Sub-Saharan Africa,Upper middle income,6598423.32014231,0.0,1897953.0,2.1733420879745,2.305327405895857,67.62700000000001,32.373000000000005,1283529.0,614424.0,3.767535366551929,710331
4778,Namibia,2001,Sub-Saharan Africa,Upper middle income,4695856.03975372,0.0,1931282.0,1.74080941331269,2.345810103365764,67.093,32.907,1295755.0,635527.0,3.3769332387765507,730802
4779,Namibia,2002,Sub-Saharan Africa,Upper middle income,7725700.86249331,0.0,1958303.0,1.38942507745168,2.3786308591140424,66.559,33.441,1303427.0,654876.0,2.9991328777880777,752235
4785,Nepal,1972,South Asia,Low income,0.0,0.0,12060891.0,2.13351206655276,84.3418951048951,95.6944,4.3056,11541597.0,519294.0,6.278203677324474,717460
4786,Nepal,1973,South Asia,Low income,0.0,0.0,12323203.0,2.15158389146671,86.17624475524475,95.5196,4.4804,11771074.0,552129.0,6.1311517858188935,768243
4787,Nepal,1974,South Asia,Low income,719512.8666569999,0.0,12593223.0,2.1674904035851004,88.0644965034965,95.3448,4.6552,12006983.0,586240.0,5.99475474190168,821111
4788,Nepal,1975,South Asia,Low income,0.0,0.0,12871016.0,2.18191496535863,90.0071048951049,95.17,4.83,12249346.0,621670.0,5.868014328001531,876182
4789,Nepal,1976,South Asia,Low income,0.0,0.0,13156441.0,2.19334868208774,92.00308391608392,94.9178,5.0822,12487804.0,668637.0,7.283190664450298,934607
4790,Nepal,1977,South Asia,Low income,8939654.20187028,0.0,13449680.0,2.2043865351257597,94.0537062937063,94.6656,5.3344,12732220.0,717460.0,7.047588498058691,995514
4791,Nepal,1978,South Asia,Low income,10840745.031629302,0.0,13751522.0,2.21941949526277,96.16448951048952,94.4134,5.5866,12983279.0,768243.0,6.838889240095514,1058854
4792,Nepal,1979,South Asia,Low income,18281603.6166959,0.0,14063010.0,2.23984370778014,98.34272727272727,94.1612,5.8388,13241899.0,821111.0,6.655221193625067,1124502
4793,Nepal,1980,South Asia,Low income,17575330.8794998,13974.162133188998,14384864.0,2.2628596692467298,100.59345454545456,93.90899999999999,6.091,13508682.0,876182.0,6.491553062579633,1192394
4794,Nepal,1981,South Asia,Low income,5202688.0788555,34398.8469009727,14718228.0,2.29101829534883,102.92467132867132,93.65,6.35,13783621.0,934607.0,6.455228815968282,1268151
4795,Nepal,1982,South Asia,Low income,2689268.56953685,40459.6748445194,15062998.0,2.3154547325352297,105.33565034965036,93.391,6.609,14067484.0,995514.0,6.313306661664475,1346490
4796,Nepal,1983,South Asia,Low income,9599974.53645603,21836.3231413706,15417207.0,2.3242950379789797,107.81263636363636,93.132,6.867999999999999,14358353.0,1058854.0,6.168328349564563,1427974
4797,Nepal,1984,South Asia,Low income,3109212.30408229,15435.1683652465,15778051.0,2.31355736917304,110.33602097902096,92.87299999999999,7.127000000000001,14653549.0,1124502.0,6.015307978025004,1513439
4798,Nepal,1985,South Asia,Low income,0.0,17287.5977709081,16143975.0,2.29271180306065,112.89493006993008,92.61399999999999,7.386,14951581.0,1192394.0,5.862277995671478,1603566
4799,Nepal,1986,South Asia,Low income,0.0,7553.51552346125,16513244.0,2.26158105614674,115.47723076923077,92.3204,7.6796,15245093.0,1268151.0,6.159688315784036,1719939
4800,Nepal,1987,South Asia,Low income,0.0,0.0,16887696.0,2.2422583827994402,118.09577622377623,92.0268,7.9732,15541206.0,1346490.0,5.994127248176395,1842296
4801,Nepal,1988,South Asia,Low income,0.0,0.0,17273606.0,2.25943623157219,120.79444755244756,91.7332,8.2668,15845632.0,1427974.0,5.875544988850173,1970517
4802,Nepal,1989,South Asia,Low income,0.0,0.0,17679536.0,2.32281407689131,123.63311888111888,91.4396,8.5604,16166097.0,1513439.0,5.812788826740104,2104220
4803,Nepal,1990,South Asia,Low income,0.0,0.0,18111200.0,2.41227189127417,126.65174825174823,91.146,8.854,16507634.0,1603566.0,5.784535453048038,2242971
4804,Nepal,1991,South Asia,Low income,0.0,15792.6884526868,18569445.0,2.49869565696548,129.85625874125873,90.7378,9.2622,16849506.0,1719939.0,7.005892581357416,2407605
4805,Nepal,1992,South Asia,Low income,0.0,13364.897879876202,19050879.0,2.55957542368827,133.22293006993007,90.3296,9.6704,17208583.0,1842296.0,6.872379473974391,2578064
4806,Nepal,1993,South Asia,Low income,0.0,8289.35084097208,19551500.0,2.59387675902741,136.7237762237762,89.9214,10.0786,17580983.0,1970517.0,6.7283325047748805,2753435
4807,Nepal,1994,South Asia,Low income,0.0,9596.976000573859,20065413.0,2.5945576781189303,140.31757342657343,89.5132,10.4868,17961193.0,2104220.0,6.564890727913064,2932431
4808,Nepal,1995,South Asia,Low income,0.0,44535.6818705555,20587157.0,2.56698481579883,143.96613286713287,89.105,10.895,18344186.0,2242971.0,6.385647419489013,3113867
4809,Nepal,1996,South Asia,Low income,0.0,41766.0231813497,21115271.0,2.5329088011456697,147.65923776223775,88.5978,11.4022,18707666.0,2407605.0,7.083115110456441,3256742
4810,Nepal,1997,South Asia,Low income,0.0,51324.622999622305,21647305.0,2.48844435492546,151.37975524475524,88.0906,11.9094,19069241.0,2578064.0,6.840625220867295,3399516
4811,Nepal,1998,South Asia,Low income,0.0,67065.5431472025,22175431.0,2.4103997978243,155.07294405594402,87.5834,12.4166,19421996.0,2753435.0,6.581049346760398,3541682
4812,Nepal,1999,South Asia,Low income,0.0,51257.991220077005,22690158.0,2.2946297878612003,158.67243356643357,87.0762,12.9238,19757727.0,2932431.0,6.2982548734372275,3682810
4813,Nepal,2000,South Asia,Low income,0.0,67771.5104114321,23184177.0,2.1538757937238002,161.73126613184513,86.569,13.431,20070310.0,3113867.0,6.003359030238798,3822642
4814,Nepal,2001,South Asia,Low income,0.0,91126.8293873924,23655119.0,2.01095195946164,165.01652598535054,86.2324,13.7676,20398377.0,3256742.0,4.4861946996591895,3953385
4815,Nepal,2002,South Asia,Low income,0.0,59521.3484509254,24102862.0,1.87510489131231,168.13995116846874,85.8958,14.1042,20703346.0,3399516.0,4.290575939190982,4082146
4821,Netherlands,1972,Europe & Central Asia,High income,0.0,413380853.635973,13328593.0,1.01117285033374,394.8042950236967,37.729,62.271,5028745.0,8299848.0,1.5005547977805844,8841327
4822,Netherlands,1973,Europe & Central Asia,High income,5085016.11592394,630460124.629709,13439322.0,0.827331016213766,398.08418246445495,37.425,62.575,5029666.0,8409656.0,1.3143368080339541,8939446
4823,Netherlands,1974,Europe & Central Asia,High income,22755286.6198933,1758513685.88689,13545056.0,0.78367225014689,401.21611374407576,37.121,62.879,5028060.0,8516996.0,1.2683127047705909,9045222
4824,Netherlands,1975,Europe & Central Asia,High income,1187859.15501602,1923657605.73963,13666335.0,0.891389955359838,404.8085011848341,36.817,63.183,5031535.0,8634800.0,1.3736853268688896,9161288
4825,Netherlands,1976,Europe & Central Asia,High income,358194.99000968103,2234946145.85692,13774037.0,0.784993389027855,407.99872630331765,36.5046,63.4954,5028157.0,8745880.0,1.278218256004678,9280603
4826,Netherlands,1977,Europe & Central Asia,High income,0.0,2460849626.35198,13856185.0,0.594626000826161,410.4320201421801,36.1922,63.8078,5014858.0,8841327.0,1.0854246167244939,9379764
4827,Netherlands,1978,Europe & Central Asia,High income,0.0,2797647547.5717697,13941700.0,0.6152645768869051,412.96504739336496,35.8798,64.1202,5002254.0,8939446.0,1.1036640079318598,9472123
4828,Netherlands,1979,Europe & Central Asia,High income,0.0,4217384318.7665796,14038270.0,0.690282251587051,415.82553317535553,35.567400000000006,64.4326,4993048.0,9045222.0,1.17630439077974,9566743
4829,Netherlands,1980,Europe & Central Asia,High income,0.0,4974469151.76685,14149800.0,0.7913318081423271,419.1291469194312,35.25499999999999,64.745,4988512.0,9161288.0,1.2750117661908191,9668672
4830,Netherlands,1981,Europe & Central Asia,High income,0.0,5045008905.176471,14247208.0,0.68604679796041,422.0144549763034,34.860200000000006,65.1398,4966605.0,9280603.0,1.2939742980476197,9779747
4831,Netherlands,1982,Europe & Central Asia,High income,0.0,4349210600.5076,14312690.0,0.45855986421728095,423.95408767772517,34.4654,65.5346,4932926.0,9379764.0,1.0628079651527995,9899633
4832,Netherlands,1983,Europe & Central Asia,High income,0.0,4400330094.74069,14367070.0,0.37922259579425,425.5648696682464,34.0706,65.9294,4894947.0,9472123.0,0.9798460912323848,10021809
4833,Netherlands,1984,Europe & Central Asia,High income,0.0,4333843372.74473,14424211.0,0.39693318976802794,427.25743483412316,33.675799999999995,66.3242,4857468.0,9566743.0,0.9939749460480602,10140467
4834,Netherlands,1985,Europe & Central Asia,High income,0.0,4180344369.9238896,14491632.0,0.466326519882431,429.25450236966833,33.28100000000001,66.719,4822960.0,9668672.0,1.0598154920098628,10269295
4835,Netherlands,1986,Europe & Central Asia,High income,0.0,3262885390.7109604,14572278.0,0.554957725760648,431.64330568720385,32.888000000000005,67.112,4792531.0,9779747.0,1.1422646511651833,10474926
4836,Netherlands,1987,Europe & Central Asia,High income,0.0,2444109243.70516,14665037.0,0.6345268792641551,434.39090639810433,32.495000000000005,67.505,4765404.0,9899633.0,1.218407115487773,10679753
4837,Netherlands,1988,Europe & Central Asia,High income,0.0,1909281426.3515801,14760094.0,0.6460962275522409,437.20657582938384,32.102000000000004,67.898,4738285.0,10021809.0,1.226593253734649,10880656
4838,Netherlands,1989,Europe & Central Asia,High income,0.0,1887751681.37037,14848907.0,0.59990721305618,439.8372926540284,31.709000000000003,68.291,4708440.0,10140467.0,1.1770434045667801,11073428
4839,Netherlands,1990,Europe & Central Asia,High income,0.0,2621317877.83316,14951510.0,0.688603823438797,442.87648104265406,31.316000000000006,68.684,4682215.0,10269295.0,1.2624322711502818,11255857
4840,Netherlands,1991,Europe & Central Asia,High income,0.0,2844918635.77045,15069798.0,0.788031035375139,446.3802725118483,30.4906,69.5094,4594872.0,10474926.0,1.982602630325229,11431782
4841,Netherlands,1992,Europe & Central Asia,High income,0.0,2498999556.72077,15184166.0,0.7560565933967871,449.76795023696684,29.6652,70.3348,4504413.0,10679753.0,1.9365304579676428,11615291
4842,Netherlands,1993,Europe & Central Asia,High income,0.0,3034670977.6147,15290368.0,0.6969913301251429,452.9137440758294,28.8398,71.1602,4409712.0,10880656.0,1.8636827804042744,11812418
4843,Netherlands,1994,Europe & Central Asia,High income,0.0,2577182091.39345,15382838.0,0.6029384742741889,455.65278436018957,28.014399999999995,71.9856,4309410.0,11073428.0,1.7561830819496818,12017408
4844,Netherlands,1995,Europe & Central Asia,High income,0.0,2661121958.22118,15459006.0,0.49392737251493,457.9089454976303,27.188999999999997,72.811,4203149.0,11255857.0,1.634025084859842,12230635
4845,Netherlands,1996,Europe & Central Asia,High income,0.0,4242381520.7768703,15530498.0,0.461395747607711,460.0265995260664,26.391400000000004,73.6086,4098716.0,11431782.0,1.5508755770607432,12431553
4846,Netherlands,1997,Europe & Central Asia,High income,0.0,3277245591.9529,15610650.0,0.5147670021174641,462.4007701421801,25.5938,74.4062,3995359.0,11615291.0,1.5925048551730805,12620097
4847,Netherlands,1998,Europe & Central Asia,High income,0.0,2304787320.37418,15707209.0,0.616640530679659,465.26093009478666,24.7962,75.2038,3894791.0,11812418.0,1.6828931278565236,12789237
4848,Netherlands,1999,Europe & Central Asia,High income,0.0,1833383064.56135,15812088.0,0.665493187073143,468.36753554502366,23.9986,76.0014,3794680.0,12017408.0,1.7204914257457933,12943591
4849,Netherlands,2000,Europe & Central Asia,High income,0.0,4632409776.92248,15925513.0,0.7147703627843921,471.7272808056872,23.200999999999997,76.79899999999999,3694878.0,12230635.0,1.75876046014207,13083965
4850,Netherlands,2001,Europe & Central Asia,High income,0.0,4780169016.94808,16046180.0,0.754840057734904,475.3015402843602,22.526399999999995,77.4736,3614627.0,12431553.0,1.6293967524714432,13189179
4851,Netherlands,2002,Europe & Central Asia,High income,0.0,3440219368.97961,16148929.0,0.6382916662685261,478.3450533175355,21.8518,78.1482,3528832.0,12620097.0,1.5052705915471551,13302265
4857,New Caledonia,1972,East Asia & Pacific,High income,0.0,0.0,119138.0,4.75109545045168,6.517396061269148,47.1948,52.8052,56227.0,62911.0,6.252394628776455,77624
4858,New Caledonia,1973,East Asia & Pacific,High income,0.0,0.0,124330.0,4.26568358785162,6.801422319474836,46.4082,53.5918,57699.0,66631.0,5.744890553671031,79135
4859,New Caledonia,1974,East Asia & Pacific,High income,0.0,0.0,128994.0,3.68265706872197,7.056564551422318,45.6216,54.3784,58849.0,70145.0,5.139459345437257,80569
4860,New Caledonia,1975,East Asia & Pacific,High income,0.0,0.0,133000.0,3.0583236569688,7.275711159737417,44.835,55.165,59631.0,73369.0,4.4936974913422265,82119
4861,New Caledonia,1976,East Asia & Pacific,High income,0.0,0.0,136203.0,2.37972916827981,7.450929978118162,44.3828,55.6172,60451.0,75752.0,3.196334359704124,83099
4862,New Caledonia,1977,East Asia & Pacific,High income,0.0,0.0,138442.0,1.6305045449947,7.573413566739607,43.9306,56.0694,60818.0,77624.0,2.4411811041799445,83794
4863,New Caledonia,1978,East Asia & Pacific,High income,0.0,0.0,140008.0,1.12480984793576,7.659080962800875,43.4784,56.5216,60873.0,79135.0,1.9278597062248064,84726
4864,New Caledonia,1979,East Asia & Pacific,High income,0.0,0.0,141414.0,0.9992194628449291,7.735995623632385,43.0262,56.9738,60845.0,80569.0,1.7958705359253084,88189
4865,New Caledonia,1980,East Asia & Pacific,High income,0.0,0.0,143000.0,1.1152871797601598,7.822757111597373,42.574,57.426,60881.0,82119.0,1.9055454630579445,90016
4866,New Caledonia,1981,East Asia & Pacific,High income,0.0,0.0,144000.0,0.696866931609344,7.87746170678337,42.2924,57.7076,60901.0,83099.0,1.1863253319573923,90821
4867,New Caledonia,1982,East Asia & Pacific,High income,0.0,0.0,144500.0,0.34662079764863296,7.904814004376368,42.0108,57.9892,60706.0,83794.0,0.8328737784704436,92664
4868,New Caledonia,1983,East Asia & Pacific,High income,0.0,0.0,145400.0,0.620905754693224,7.9540481400437635,41.7292,58.2708,60674.0,84726.0,1.1061114435812636,94637
4869,New Caledonia,1984,East Asia & Pacific,High income,0.0,0.0,150616.0,3.5244986322991605,8.239387308533917,41.4476,58.5524,62427.0,88189.0,4.0059718366531625,97529
4870,New Caledonia,1985,East Asia & Pacific,High income,0.0,0.0,153000.0,1.5704369970024898,8.369803063457331,41.166000000000004,58.833999999999996,62984.0,90016.0,2.05051936257448,100022
4871,New Caledonia,1986,East Asia & Pacific,High income,0.0,0.0,154000.0,0.651468102119367,8.424507658643327,41.0254,58.9746,63179.0,90821.0,0.8903104092315249,102693
4872,New Caledonia,1987,East Asia & Pacific,High income,0.0,0.0,156751.0,1.77059566643785,8.575,40.8848,59.1152,64087.0,92664.0,2.008951123028337,105607
4873,New Caledonia,1988,East Asia & Pacific,High income,0.0,0.0,159710.0,1.87011115902105,8.736870897155361,40.7442,59.2558,65073.0,94637.0,2.1068472467499744,108779
4874,New Caledonia,1989,East Asia & Pacific,High income,0.0,0.0,164200.0,2.77255263501098,8.982494529540483,40.6036,59.3964,66671.0,97529.0,3.0101249578405422,112228
4875,New Caledonia,1990,East Asia & Pacific,High income,0.0,0.0,168000.0,2.28787823849312,9.190371991247265,40.463,59.537,67978.0,100022.0,2.5240392115689985,115974
4876,New Caledonia,1991,East Asia & Pacific,High income,0.0,0.0,172167.0,2.45009565948725,9.418326039387306,40.3524,59.6476,69474.0,102693.0,2.6353793131482357,119043
4877,New Caledonia,1992,East Asia & Pacific,High income,0.0,0.0,176724.0,2.6124257533893998,9.667614879649893,40.2418,59.7582,71117.0,105607.0,2.7980702030882108,122530
4878,New Caledonia,1993,East Asia & Pacific,High income,0.0,0.0,181696.0,2.77457673184806,9.93960612691466,40.1312,59.8688,72917.0,108779.0,2.959364413221966,125263
4879,New Caledonia,1994,East Asia & Pacific,High income,0.0,0.0,187111.0,2.9367062791142304,10.235831509846827,40.0206,59.9794,74883.0,112228.0,3.1214215236061604,128545
4880,New Caledonia,1995,East Asia & Pacific,High income,0.0,0.0,193000.0,3.0988165263237204,10.557986870897157,39.91,60.09,77026.0,115974.0,3.2833511730384286,131733
4881,New Caledonia,1996,East Asia & Pacific,High income,0.0,0.0,197000.0,2.0513539833103,10.776805251641138,39.571999999999996,60.428000000000004,77957.0,119043.0,2.6118744327459646,134870
4882,New Caledonia,1997,East Asia & Pacific,High income,0.0,0.0,201642.0,2.3290119094182997,11.030743982494528,39.234,60.766000000000005,79112.0,122530.0,2.887112558122561,138073
4883,New Caledonia,1998,East Asia & Pacific,High income,0.0,0.0,205000.0,1.6516131306236599,11.214442013129103,38.896,61.104,79737.0,125263.0,2.2059629032728667,141350
4884,New Caledonia,1999,East Asia & Pacific,High income,0.0,0.0,209214.0,2.03476724193274,11.444967177242887,38.558,61.442,80669.0,128545.0,2.586351058991937,144705
4885,New Caledonia,2000,East Asia & Pacific,High income,0.0,0.0,213230.0,1.9013743780406898,11.664660831509847,38.22,61.78,81497.0,131733.0,2.449810925402611,148080
4886,New Caledonia,2001,East Asia & Pacific,High income,0.0,0.0,217324.0,1.9017932212971003,11.888621444201313,37.9408,62.0592,82454.0,134870.0,2.353420469073701,150040
4887,New Caledonia,2002,East Asia & Pacific,High income,0.0,0.0,221490.0,1.89881141880703,12.11652078774617,37.6616,62.3384,83417.0,138073.0,2.3471179272173006,151900
4893,New Zealand,1972,East Asia & Pacific,High income,1899770.35100772,1082193.64448257,2903900.0,1.7683588876571599,11.028445558467206,18.2268,81.7732,529288.0,2374612.0,2.177143703464607,2590877
4894,New Zealand,1973,East Asia & Pacific,High income,3878456.14946479,1946847.35609622,2961300.0,1.95737000018805,11.246439557935512,17.893199999999993,82.1068,529871.0,2431429.0,2.364509463364117,2595790
4895,New Zealand,1974,East Asia & Pacific,High income,7060478.65770485,8392139.69857896,3023700.0,2.08528859369898,11.48342258174775,17.559600000000003,82.4404,530950.0,2492750.0,2.490736837364626,2589710
4896,New Zealand,1975,East Asia & Pacific,High income,10105483.791520402,17208447.5624004,3083100.0,1.94543372701951,11.709012190953631,17.226,82.774,531095.0,2552005.0,2.3492806001507787,2597030
4897,New Zealand,1976,East Asia & Pacific,High income,15870111.102481602,33738787.7882011,3110500.0,0.884790065593746,11.813072044358359,17.095200000000006,82.9048,531746.0,2578754.0,1.042701181296636,2608573
